anio,county_code,loan_purpose,lien_status,occupancy_type,n_focal,k_focal,n_ref,k_ref,celda
2023,51087,31,1,1,76.0,20.0,143.0,35.0,51087|31|1|1
2023,51740,1,1,1,539.0,86.0,726.0,59.0,51740|1|1|1
2023,55079,31,1,1,153.0,68.0,626.0,148.0,55079|31|1|1
2024,12086,4,1,1,131.0,79.0,929.0,561.0,12086|4|1|1
2024,12099,2,1,1,105.0,72.0,733.0,399.0,12099|2|1|1
2024,12105,32,1,1,363.0,189.0,1458.0,547.0,12105|32|1|1
2024,12071,32,1,1,171.0,88.0,1557.0,591.0,12071|32|1|1
2018,47113,32,1,1,80.0,48.0,187.0,61.0,47113|32|1|1
2019,01073,32,1,1,695.0,343.0,1871.0,356.0,01073|32|1|1
2019,01073,4,1,1,211.0,161.0,437.0,161.0,01073|4|1|1
2019,40017,1,1,1,155.0,27.0,2707.0,252.0,40017|1|1|1
2019,01073,4,2,1,253.0,163.0,983.0,373.0,01073|4|2|1
2019,01101,2,2,1,59.0,47.0,65.0,18.0,01101|2|2|1
2020,01055,1,1,1,107.0,23.0,1238.0,221.0,01055|1|1|1
2020,01097,1,1,1,1265.0,316.0,4045.0,555.0,01097|1|1|1
2020,28151,1,1,1,174.0,80.0,111.0,16.0,28151|1|1|1
2020,25013,32,1,1,82.0,27.0,1765.0,287.0,25013|32|1|1
2021,28139,1,1,1,31.0,20.0,177.0,86.0,28139|1|1|1
2021,28159,1,1,1,91.0,51.0,72.0,12.0,28159|1|1|1
2022,17031,2,2,1,1293.0,941.0,4927.0,2065.0,17031|2|2|1
2022,23001,1,1,1,107.0,13.0,1145.0,111.0,23001|1|1|1
2023,19193,1,1,1,43.0,11.0,810.0,86.0,19193|1|1|1
2023,18091,1,1,1,52.0,9.0,973.0,124.0,18091|1|1|1
2024,28033,32,1,1,224.0,89.0,348.0,111.0,28033|32|1|1
2024,28081,1,1,1,239.0,98.0,621.0,97.0,28081|1|1|1
2024,28135,1,1,1,56.0,36.0,35.0,12.0,28135|1|1|1
2024,36067,1,1,1,328.0,73.0,2670.0,222.0,36067|1|1|1
2024,36079,1,1,1,45.0,9.0,554.0,46.0,36079|1|1|1
2024,36071,32,1,1,98.0,41.0,401.0,115.0,36071|32|1|1
2024,18097,2,2,1,597.0,316.0,1510.0,495.0,18097|2|2|1
2024,42045,1,1,1,927.0,151.0,2714.0,137.0,42045|1|1|1
2024,42079,1,1,1,146.0,23.0,2027.0,238.0,42079|1|1|1
2025,24015,1,1,1,104.0,22.0,803.0,90.0,24015|1|1|1
2025,24510,31,1,3,115.0,56.0,135.0,61.0,24510|31|1|3
2025,24005,4,2,1,649.0,387.0,1066.0,411.0,24005|4|2|1
2018,25017,2,2,1,179.0,106.0,4130.0,1367.0,25017|2|2|1
2018,25023,31,1,1,161.0,72.0,1879.0,485.0,25023|31|1|1
2018,34013,1,1,3,74.0,20.0,284.0,41.0,34013|1|1|3
2018,34013,32,1,3,82.0,28.0,192.0,37.0,34013|32|1|3
2019,22017,4,2,1,52.0,39.0,163.0,85.0,22017|4|2|1
2022,25021,32,1,1,255.0,116.0,2039.0,311.0,25021|32|1|1
2023,05125,1,1,1,217.0,52.0,1515.0,323.0,05125|1|1|1
2023,05043,1,1,1,32.0,22.0,102.0,34.0,05043|1|1|1
2023,45087,1,1,1,53.0,27.0,218.0,85.0,45087|1|1|1
2024,53033,1,1,1,761.0,98.0,8293.0,521.0,53033|1|1|1
2024,53053,4,2,1,233.0,147.0,2150.0,912.0,53053|4|2|1
2025,04013,1,1,1,1689.0,266.0,34791.0,3104.0,04013|1|1|1
2025,25023,1,1,1,602.0,95.0,3486.0,173.0,25023|1|1|1
2025,47157,32,1,3,110.0,37.0,196.0,41.0,47157|32|1|3
2019,19163,1,1,1,78.0,13.0,2504.0,193.0,19163|1|1|1
2019,45045,31,1,1,329.0,89.0,2761.0,410.0,45045|31|1|1
2021,01101,4,1,1,38.0,28.0,52.0,21.0,01101|4|1|1
2018,01073,4,2,1,230.0,169.0,824.0,340.0,01073|4|2|1
2018,01101,31,1,1,304.0,167.0,260.0,85.0,01101|31|1|1
2018,06065,32,1,3,60.0,12.0,946.0,240.0,06065|32|1|3
2018,06085,1,1,1,78.0,8.0,3646.0,417.0,06085|1|1|1
2018,12105,32,1,1,297.0,156.0,2166.0,728.0,12105|32|1|1
2018,12051,1,1,1,34.0,24.0,363.0,82.0,12051|1|1|1
2018,12055,1,1,1,89.0,27.0,1167.0,203.0,12055|1|1|1
2018,21111,4,2,1,138.0,86.0,1247.0,437.0,21111|4|2|1
2018,36005,32,1,1,341.0,149.0,439.0,136.0,36005|32|1|1
2018,36029,4,2,1,62.0,42.0,1561.0,581.0,36029|4|2|1
2018,36055,2,1,1,100.0,74.0,475.0,163.0,36055|2|1|1
2018,39113,2,1,1,160.0,92.0,389.0,161.0,39113|2|1|1
2018,39153,4,2,1,75.0,49.0,1470.0,556.0,39153|4|2|1
2018,39049,4,1,1,125.0,85.0,907.0,378.0,39049|4|1|1
2018,39035,1,1,3,77.0,17.0,804.0,82.0,39035|1|1|3
2018,42095,1,1,1,190.0,23.0,3100.0,303.0,42095|1|1|1
2018,42101,2,2,1,949.0,642.0,1608.0,731.0,42101|2|2|1
2018,42101,31,1,3,146.0,84.0,323.0,68.0,42101|31|1|3
2018,48113,1,1,1,3177.0,665.0,15142.0,1397.0,48113|1|1|1
2018,48201,2,1,1,427.0,312.0,1804.0,966.0,48201|2|1|1
2018,06115,1,1,1,60.0,13.0,939.0,118.0,06115|1|1|1
2018,48439,32,1,3,71.0,24.0,485.0,88.0,48439|32|1|3
2018,23005,1,1,1,51.0,13.0,3693.0,332.0,23005|1|1|1
2019,12073,2,2,1,62.0,46.0,254.0,109.0,12073|2|2|1
2019,13151,1,1,1,2603.0,469.0,1382.0,151.0,13151|1|1|1
2019,13135,1,1,1,3599.0,583.0,6483.0,597.0,13135|1|1|1
2019,13217,1,1,1,999.0,226.0,756.0,73.0,13217|1|1|1
2019,21111,4,1,1,76.0,52.0,519.0,185.0,21111|4|1|1
2019,26099,32,1,1,284.0,107.0,4979.0,840.0,26099|32|1|1
2019,34005,4,1,1,43.0,26.0,276.0,135.0,34005|4|1|1
2019,42029,4,2,1,51.0,31.0,1427.0,499.0,42029|4|2|1
2019,48201,1,1,2,75.0,19.0,367.0,43.0,48201|1|1|2
2019,48157,1,1,3,77.0,18.0,205.0,15.0,48157|1|1|3
2019,06037,32,2,1,155.0,61.0,1733.0,470.0,06037|32|2|1
2019,11001,2,2,1,609.0,399.0,714.0,288.0,11001|2|2|1
2019,11001,32,1,1,1415.0,458.0,1022.0,164.0,11001|32|1|1
2019,12021,1,1,1,257.0,52.0,5144.0,683.0,12021|1|1|1
2019,12057,32,1,3,66.0,27.0,267.0,77.0,12057|32|1|3
2019,13199,1,1,1,41.0,17.0,225.0,39.0,13199|1|1|1
2019,25023,2,2,1,166.0,110.0,1737.0,663.0,25023|2|2|1
2019,48029,32,1,3,50.0,22.0,444.0,131.0,48029|32|1|3
2019,55079,2,2,1,178.0,125.0,1592.0,433.0,55079|2|2|1
2020,06037,1,1,3,172.0,33.0,2432.0,377.0,06037|1|1|3
2020,12021,1,1,1,301.0,60.0,6078.0,715.0,12021|1|1|1
2020,12071,32,1,1,152.0,58.0,4027.0,874.0,12071|32|1|1
2020,22055,31,1,1,395.0,82.0,3562.0,416.0,22055|31|1|1
2020,37089,1,1,1,44.0,13.0,1815.0,208.0,37089|1|1|1
2020,42101,31,1,3,220.0,95.0,844.0,150.0,42101|31|1|3
2020,47187,1,1,1,106.0,18.0,4651.0,268.0,47187|1|1|1
2020,48157,2,2,1,99.0,64.0,453.0,214.0,48157|2|2|1
2020,48439,4,2,1,94.0,76.0,835.0,517.0,48439|4|2|1
2019,53033,32,1,1,572.0,165.0,9384.0,1398.0,53033|32|1|1
2020,04019,1,1,1,456.0,69.0,14586.0,1255.0,04019|1|1|1
2020,12127,4,2,1,33.0,22.0,675.0,375.0,12127|4|2|1
2020,12086,2,2,1,195.0,140.0,2188.0,1369.0,12086|2|2|1
2020,12095,1,2,1,39.0,11.0,241.0,64.0,12095|1|2|1
2020,34003,1,1,1,462.0,75.0,6161.0,521.0,34003|1|1|1
2020,34007,4,1,1,29.0,23.0,218.0,105.0,34007|4|1|1
2020,36071,32,1,1,93.0,31.0,1227.0,211.0,36071|32|1|1
2020,42101,32,2,1,299.0,203.0,442.0,181.0,42101|32|2|1
2020,47045,1,1,1,38.0,22.0,357.0,72.0,47045|1|1|1
2020,51117,1,1,1,48.0,26.0,205.0,36.0,51117|1|1|1
2020,51127,1,1,1,50.0,8.0,464.0,29.0,51127|1|1|1
2020,51740,4,2,1,25.0,20.0,33.0,19.0,51740|4|2|1
2021,12081,1,1,1,397.0,77.0,7815.0,785.0,12081|1|1|1
2021,12015,1,1,1,134.0,30.0,4228.0,491.0,12015|1|1|1
2021,12075,1,1,1,97.0,62.0,723.0,224.0,12075|1|1|1
2021,12031,31,1,3,151.0,50.0,558.0,133.0,12031|31|1|3
2021,12111,31,1,1,1043.0,325.0,4234.0,820.0,12111|31|1|1
2021,17113,1,1,1,182.0,39.0,2280.0,212.0,17113|1|1|1
2021,29095,31,1,1,977.0,245.0,7783.0,790.0,29095|31|1|1
2021,37133,32,1,1,129.0,45.0,954.0,229.0,37133|32|1|1
2021,37159,31,1,1,225.0,57.0,1764.0,284.0,37159|31|1|1
2020,48351,1,1,1,33.0,24.0,161.0,93.0,48351|1|1|1
2020,51041,1,2,1,198.0,21.0,300.0,33.0,51041|1|2|1
2021,08031,2,2,1,91.0,34.0,1671.0,368.0,08031|2|2|1
2021,12011,4,2,1,261.0,195.0,1382.0,753.0,12011|4|2|1
2021,12103,4,2,1,57.0,36.0,1457.0,638.0,12103|4|2|1
2021,12083,4,2,1,40.0,22.0,417.0,241.0,12083|4|2|1
2021,13067,32,2,1,38.0,5.0,77.0,6.0,13067|32|2|1
2021,25025,4,2,1,77.0,44.0,340.0,142.0,25025|4|2|1
2021,26163,1,1,3,142.0,41.0,605.0,45.0,26163|1|1|3
2021,37017,1,1,1,106.0,71.0,204.0,66.0,37017|1|1|1
2021,37015,1,1,1,88.0,44.0,54.0,5.0,37015|1|1|1
2021,42003,31,1,1,850.0,279.0,16231.0,2383.0,42003|31|1|1
2021,47093,1,1,1,379.0,65.0,7721.0,829.0,47093|1|1|1
2021,47065,4,2,1,54.0,36.0,535.0,211.0,47065|4|2|1
2021,48339,31,1,1,562.0,142.0,8667.0,1254.0,48339|31|1|1
2021,51107,1,1,1,425.0,34.0,4453.0,156.0,51107|1|1|1
2021,51087,1,1,1,1168.0,135.0,2868.0,123.0,51087|1|1|1
2021,51700,31,1,1,709.0,140.0,1423.0,174.0,51700|31|1|1
2022,06059,31,1,1,87.0,24.0,5045.0,820.0,06059|31|1|1
2022,06001,32,1,1,517.0,154.0,1973.0,354.0,06001|32|1|1
2022,12031,32,1,3,149.0,48.0,388.0,97.0,12031|32|1|3
2022,12001,1,1,1,458.0,151.0,2403.0,338.0,12001|1|1|1
2022,13223,1,1,1,884.0,137.0,1748.0,132.0,13223|1|1|1
2022,13297,31,1,1,57.0,22.0,246.0,41.0,13297|31|1|1
2022,18089,2,2,1,146.0,78.0,981.0,306.0,18089|2|2|1
2022,18097,31,2,1,74.0,33.0,363.0,76.0,18097|31|2|1
2022,18043,1,1,1,30.0,4.0,1021.0,97.0,18043|1|1|1
2022,26125,2,1,1,151.0,67.0,715.0,185.0,26125|2|1|1
2022,26099,4,2,1,196.0,95.0,2165.0,794.0,26099|4|2|1
2021,36103,2,1,1,39.0,30.0,842.0,365.0,36103|2|1|1
2021,48113,31,1,1,4144.0,1132.0,15159.0,2385.0,48113|31|1|1
2021,48201,2,1,1,316.0,233.0,1354.0,713.0,48201|2|1|1
2021,48121,32,2,1,35.0,7.0,201.0,38.0,48121|32|2|1
2022,24009,1,1,1,212.0,26.0,1035.0,50.0,24009|1|1|1
2022,28067,1,1,1,176.0,112.0,608.0,221.0,28067|1|1|1
2022,48029,31,1,1,367.0,125.0,3697.0,1044.0,48029|31|1|1
2023,01113,1,1,1,237.0,69.0,386.0,55.0,01113|1|1|1
2023,01101,32,1,1,295.0,140.0,131.0,37.0,01101|32|1|1
2023,01013,1,1,1,104.0,73.0,99.0,48.0,01013|1|1|1
2023,12071,1,1,1,906.0,209.0,10440.0,1682.0,12071|1|1|1
2023,12085,1,1,1,26.0,4.0,1450.0,194.0,12085|1|1|1
2023,12111,32,1,1,270.0,131.0,794.0,274.0,12111|32|1|1
2023,13067,1,1,3,75.0,14.0,194.0,23.0,13067|1|1|3
2023,13297,32,1,1,89.0,45.0,314.0,110.0,13297|32|1|1
2022,36029,31,1,1,113.0,49.0,1966.0,414.0,36029|31|1|1
2022,42045,4,2,1,172.0,105.0,1112.0,402.0,42045|4|2|1
2023,12031,1,2,1,261.0,52.0,413.0,73.0,12031|1|2|1
2023,12095,1,2,1,83.0,19.0,346.0,107.0,12095|1|2|1
2023,12105,2,2,1,227.0,158.0,1383.0,787.0,12105|2|2|1
2023,27053,31,2,1,31.0,6.0,684.0,117.0,27053|31|2|1
2023,29095,32,1,1,342.0,138.0,1046.0,281.0,29095|32|1|1
2023,29047,1,1,1,186.0,14.0,2469.0,139.0,29047|1|1|1
2023,39153,1,1,1,431.0,79.0,4183.0,259.0,39153|1|1|1
2023,39113,31,1,1,75.0,27.0,404.0,91.0,39113|31|1|1
2023,42091,31,1,1,85.0,33.0,832.0,179.0,42091|31|1|1
2023,42011,31,1,1,27.0,7.0,532.0,131.0,42011|31|1|1
2023,48355,1,1,1,104.0,28.0,2669.0,423.0,48355|1|1|1
2023,48167,1,1,1,322.0,54.0,3151.0,391.0,48167|1|1|1
2023,51740,2,2,1,91.0,46.0,105.0,36.0,51740|2|2|1
2023,51740,32,1,1,140.0,61.0,111.0,38.0,51740|32|1|1
2023,55101,32,1,1,39.0,20.0,428.0,126.0,55101|32|1|1
2024,06095,31,1,1,86.0,17.0,301.0,58.0,06095|31|1|1
2024,08005,2,2,1,162.0,74.0,1199.0,335.0,08005|2|2|1
2024,12115,1,1,1,144.0,41.0,5076.0,600.0,12115|1|1|1
2024,12097,1,1,1,767.0,163.0,4978.0,859.0,12097|1|1|1
2024,12073,2,2,1,66.0,39.0,263.0,101.0,12073|2|2|1
2024,13013,32,1,1,73.0,39.0,277.0,74.0,13013|32|1|1
2024,13135,31,2,1,134.0,69.0,209.0,60.0,13135|31|2|1
2023,42045,1,2,1,62.0,15.0,146.0,19.0,42045|1|2|1
2023,48141,31,1,1,25.0,15.0,394.0,178.0,48141|31|1|1
2024,13177,1,1,1,109.0,27.0,269.0,41.0,13177|1|1|1
2024,13009,1,1,1,76.0,35.0,134.0,20.0,13009|1|1|1
2024,13113,2,2,1,135.0,82.0,247.0,94.0,13113|2|2|1
2024,37161,1,1,1,43.0,18.0,589.0,141.0,37161|1|1|1
2024,37067,32,1,1,327.0,139.0,579.0,177.0,37067|32|1|1
2024,37163,1,1,1,130.0,65.0,396.0,94.0,37163|1|1|1
2024,55105,1,1,1,52.0,9.0,1726.0,152.0,55105|1|1|1
2025,12019,32,1,1,120.0,51.0,579.0,183.0,12019|32|1|1
2025,12081,32,1,1,76.0,37.0,747.0,248.0,12081|32|1|1
2025,12099,31,1,1,321.0,144.0,1937.0,574.0,12099|31|1|1
2025,13095,1,1,1,247.0,72.0,157.0,23.0,13095|1|1|1
2025,13075,1,1,1,59.0,38.0,142.0,56.0,13075|1|1|1
2025,13153,2,2,1,101.0,40.0,252.0,47.0,13153|2|2|1
2024,37007,1,1,1,90.0,52.0,109.0,17.0,37007|1|1|1
2024,37157,1,1,1,217.0,87.0,889.0,158.0,37157|1|1|1
2024,37125,1,1,1,82.0,35.0,1373.0,99.0,37125|1|1|1
2025,12031,31,1,1,452.0,153.0,1230.0,314.0,12031|31|1|1
2025,37159,31,1,1,63.0,14.0,355.0,76.0,37159|31|1|1
2025,37001,31,1,1,100.0,26.0,319.0,57.0,37001|31|1|1
2025,29099,1,1,1,39.0,10.0,2959.0,357.0,29099|1|1|1
2025,37161,1,1,1,31.0,14.0,586.0,123.0,37161|1|1|1
2025,45051,1,1,1,623.0,289.0,6777.0,1114.0,45051|1|1|1
2025,48029,32,1,1,297.0,106.0,2658.0,798.0,48029|32|1|1
2025,51740,1,1,1,573.0,79.0,681.0,47.0,51740|1|1|1
2025,51199,1,1,1,69.0,11.0,515.0,23.0,51199|1|1|1
2025,51760,32,1,3,49.0,16.0,68.0,12.0,51760|32|1|3
2025,51650,1,2,1,63.0,6.0,39.0,1.0,51650|1|2|1
2018,04027,1,1,1,32.0,2.0,2533.0,174.0,04027|1|1|1
2018,26125,31,1,1,522.0,189.0,4439.0,939.0,26125|31|1|1
2018,13135,32,1,3,52.0,22.0,119.0,29.0,13135|32|1|3
2018,37063,4,1,1,60.0,30.0,159.0,45.0,37063|4|1|1
2018,37071,1,2,1,42.0,8.0,75.0,13.0,37071|1|2|1
2018,37105,1,1,1,80.0,18.0,619.0,76.0,37105|1|1|1
2018,17197,1,2,1,37.0,5.0,222.0,44.0,17197|1|2|1
2019,18089,2,2,1,102.0,72.0,813.0,353.0,18089|2|2|1
2019,37119,1,1,1,3314.0,475.0,12331.0,764.0,37119|1|1|1
2019,37129,1,1,1,162.0,27.0,3261.0,235.0,37129|1|1|1
2019,37061,1,1,1,93.0,61.0,285.0,91.0,37061|1|1|1
2019,37097,1,1,1,216.0,34.0,2862.0,254.0,37097|1|1|1
2019,37035,32,1,1,33.0,17.0,603.0,152.0,37035|32|1|1
2019,41067,1,1,1,148.0,21.0,5540.0,377.0,41067|1|1|1
2019,49057,1,1,1,52.0,6.0,4587.0,406.0,49057|1|1|1
2020,13157,1,1,1,201.0,52.0,1815.0,172.0,13157|1|1|1
2020,13121,1,1,3,238.0,49.0,430.0,42.0,13121|1|1|3
2020,13275,1,1,1,208.0,134.0,448.0,88.0,13275|1|1|1
2020,17197,4,1,1,33.0,21.0,361.0,154.0,17197|4|1|1
2020,32003,1,1,3,96.0,19.0,1189.0,173.0,32003|1|1|3
2021,24025,31,1,1,799.0,159.0,5297.0,513.0,24025|31|1|1
2021,24003,4,1,1,54.0,46.0,284.0,131.0,24003|4|1|1
2022,37025,31,1,1,194.0,50.0,693.0,113.0,37025|31|1|1
2022,37119,1,1,3,129.0,24.0,578.0,44.0,37119|1|1|3
2022,37085,31,1,1,91.0,30.0,381.0,72.0,37085|31|1|1
2022,37071,1,1,1,695.0,109.0,2537.0,249.0,37071|1|1|1
2022,47037,2,2,1,336.0,201.0,1735.0,677.0,47037|2|2|1
2022,53053,2,2,1,273.0,133.0,3439.0,1074.0,53053|2|2|1
2023,17031,31,2,1,138.0,81.0,933.0,393.0,17031|31|2|1
2023,17031,2,2,1,1295.0,945.0,4268.0,1945.0,17031|2|2|1
2023,25025,1,1,1,401.0,80.0,2606.0,198.0,25025|1|1|1
2023,24031,32,2,1,124.0,31.0,283.0,51.0,24031|32|2|1
2023,37179,1,1,1,379.0,64.0,2225.0,174.0,37179|1|1|1
2023,37179,32,1,1,72.0,22.0,455.0,108.0,37179|32|1|1
2023,36047,4,1,1,83.0,50.0,184.0,87.0,36047|4|1|1
2023,36059,31,1,1,117.0,54.0,520.0,131.0,36059|31|1|1
2024,20173,1,1,1,300.0,69.0,4492.0,479.0,20173|1|1|1
2023,36055,2,2,1,269.0,139.0,1967.0,457.0,36055|2|2|1
2023,47157,2,2,1,732.0,456.0,767.0,275.0,47157|2|2|1
2023,47125,31,1,1,44.0,9.0,218.0,51.0,47125|31|1|1
2024,25021,32,1,1,87.0,39.0,594.0,148.0,25021|32|1|1
2024,25021,31,2,1,89.0,42.0,839.0,233.0,25021|31|2|1
2024,39153,2,2,1,150.0,75.0,1323.0,437.0,39153|2|2|1
2024,39113,2,1,1,131.0,81.0,336.0,135.0,39113|2|1|1
2024,39061,32,1,3,68.0,20.0,167.0,36.0,39061|32|1|3
2024,51137,1,1,1,93.0,14.0,502.0,58.0,51137|1|1|1
2024,51700,1,1,1,561.0,80.0,966.0,81.0,51700|1|1|1
2024,51700,4,2,1,148.0,65.0,228.0,90.0,51700|4|2|1
2025,01081,1,1,1,432.0,215.0,1613.0,155.0,01081|1|1|1
2025,01021,1,1,1,76.0,46.0,565.0,152.0,01021|1|1|1
2025,01097,31,1,1,220.0,81.0,636.0,147.0,01097|31|1|1
2025,22033,4,2,1,224.0,138.0,403.0,135.0,22033|4|2|1
2025,22029,1,1,1,81.0,57.0,89.0,38.0,22029|1|1|1
2025,28075,1,1,1,225.0,80.0,358.0,88.0,28075|1|1|1
2025,28033,1,2,1,94.0,20.0,103.0,8.0,28033|1|2|1
2024,51800,2,2,1,130.0,49.0,147.0,37.0,51800|2|2|1
2018,45045,1,1,1,892.0,186.0,7227.0,623.0,45045|1|1|1
2019,01097,31,1,1,351.0,151.0,1227.0,279.0,01097|31|1|1
2019,01013,1,1,1,69.0,43.0,94.0,40.0,01013|1|1|1
2019,01101,4,1,1,50.0,37.0,51.0,21.0,01101|4|1|1
2020,01125,1,2,1,40.0,4.0,61.0,7.0,01125|1|2|1
2020,01081,1,1,1,641.0,298.0,2375.0,281.0,01081|1|1|1
2020,01089,1,2,1,27.0,7.0,111.0,26.0,01089|1|2|1
2020,28017,1,1,1,148.0,114.0,85.0,34.0,28017|1|1|1
2020,28133,31,1,1,94.0,21.0,93.0,7.0,28133|31|1|1
2020,25005,31,1,1,517.0,134.0,10953.0,1123.0,25005|31|1|1
2020,25009,2,2,1,68.0,47.0,1676.0,611.0,25009|2|2|1
2021,22067,1,1,1,95.0,49.0,138.0,31.0,22067|1|1|1
2021,22085,1,1,1,51.0,35.0,245.0,87.0,22085|1|1|1
2021,27053,31,2,1,34.0,19.0,639.0,119.0,27053|31|2|1
2022,01125,1,1,1,893.0,279.0,1975.0,358.0,01125|1|1|1
2022,17031,31,1,3,220.0,102.0,680.0,130.0,17031|31|1|3
2022,34015,2,2,1,116.0,58.0,1062.0,360.0,34015|2|2|1
2023,22005,31,1,1,33.0,13.0,108.0,25.0,22005|31|1|1
2022,45081,1,1,1,30.0,20.0,145.0,30.0,45081|1|1|1
2024,01113,31,1,1,66.0,11.0,97.0,18.0,01113|31|1|1
2024,18097,32,2,1,86.0,24.0,487.0,132.0,18097|32|2|1
2024,01123,1,1,1,95.0,53.0,314.0,57.0,01123|1|1|1
2024,24013,1,1,1,78.0,8.0,1264.0,66.0,24013|1|1|1
2024,42003,31,1,1,186.0,63.0,2118.0,450.0,42003|31|1|1
2024,42089,32,1,1,151.0,59.0,464.0,154.0,42089|32|1|1
2024,49049,1,1,1,74.0,9.0,7553.0,504.0,49049|1|1|1
2025,42095,32,1,1,62.0,26.0,630.0,171.0,42095|32|1|1
2025,24510,1,1,1,2052.0,344.0,2061.0,132.0,24510|1|1|1
2025,24043,1,1,1,188.0,35.0,1015.0,98.0,24043|1|1|1
2025,24031,4,2,1,415.0,235.0,1132.0,441.0,24031|4|2|1
2025,42091,4,1,1,35.0,20.0,445.0,130.0,42091|4|1|1
2025,42101,2,1,1,806.0,498.0,434.0,191.0,42101|2|1|1
2018,22071,31,1,1,350.0,158.0,415.0,79.0,22071|31|1|1
2018,18097,4,1,1,104.0,72.0,516.0,219.0,18097|4|1|1
2018,25025,2,1,1,69.0,45.0,260.0,114.0,25025|2|1|1
2018,27037,4,2,1,32.0,17.0,1038.0,309.0,27037|4|2|1
2018,34007,4,1,1,65.0,38.0,370.0,208.0,34007|4|1|1
2019,22089,1,1,1,142.0,56.0,514.0,48.0,22089|1|1|1
2021,15003,1,1,1,324.0,25.0,2232.0,121.0,15003|1|1|1
2022,08041,32,1,1,412.0,117.0,4421.0,922.0,08041|32|1|1
2021,45079,1,1,1,3080.0,649.0,3420.0,226.0,45079|1|1|1
2023,05027,1,1,1,115.0,84.0,159.0,62.0,05027|1|1|1
2023,11001,31,2,1,76.0,40.0,129.0,49.0,11001|31|2|1
2024,27141,1,1,1,43.0,8.0,972.0,62.0,27141|1|1|1
2023,45091,32,1,1,185.0,61.0,616.0,150.0,45091|32|1|1
2023,45039,1,1,1,120.0,72.0,110.0,24.0,45039|1|1|1
2025,18067,1,1,1,53.0,12.0,1113.0,116.0,18067|1|1|1
2025,27123,1,2,1,45.0,8.0,187.0,12.0,27123|1|2|1
2025,25027,1,1,1,603.0,64.0,5336.0,349.0,25027|1|1|1
2025,47065,2,1,1,55.0,33.0,309.0,109.0,47065|2|1|1
2025,47157,4,2,1,432.0,248.0,553.0,208.0,47157|4|2|1
2019,45091,4,2,1,78.0,53.0,601.0,273.0,45091|4|2|1
2019,45015,1,1,1,1168.0,381.0,3910.0,459.0,45015|1|1|1
2025,36119,32,1,1,127.0,53.0,591.0,151.0,36119|32|1|1
2018,44003,1,1,1,59.0,10.0,2193.0,197.0,44003|1|1|1
2018,47157,1,1,3,117.0,22.0,1160.0,78.0,47157|1|1|3
2019,40109,4,2,1,75.0,56.0,737.0,376.0,40109|4|2|1
2021,22071,4,1,1,70.0,39.0,88.0,28.0,22071|4|1|1
2021,28149,1,1,1,172.0,60.0,295.0,44.0,28149|1|1|1
2021,28135,1,1,1,95.0,64.0,41.0,15.0,28135|1|1|1
2022,21067,1,1,1,241.0,27.0,2595.0,158.0,21067|1|1|1
2022,27053,32,1,1,400.0,173.0,3181.0,602.0,27053|32|1|1
2022,27053,1,1,3,73.0,15.0,529.0,31.0,27053|1|1|3
2022,11001,4,2,1,285.0,172.0,354.0,133.0,11001|4|2|1
2022,34011,1,1,1,215.0,55.0,860.0,112.0,34011|1|1|1
2023,06065,1,1,3,38.0,7.0,821.0,129.0,06065|1|1|3
2023,06065,4,2,1,424.0,235.0,3686.0,1859.0,06065|4|2|1
2023,18019,1,1,1,102.0,16.0,1562.0,173.0,18019|1|1|1
2023,22019,1,1,1,330.0,151.0,1633.0,385.0,22019|1|1|1
2022,34013,31,2,1,37.0,15.0,197.0,38.0,34013|31|2|1
2022,45079,2,2,1,301.0,153.0,458.0,115.0,45079|2|2|1
2022,45091,1,1,1,719.0,165.0,3607.0,354.0,45091|1|1|1
2022,45003,31,1,1,63.0,22.0,307.0,74.0,45003|31|1|1
2022,45011,1,1,1,124.0,91.0,130.0,34.0,45011|1|1|1
2024,01117,31,1,1,85.0,18.0,361.0,69.0,01117|31|1|1
2024,01083,1,1,1,388.0,78.0,1744.0,197.0,01083|1|1|1
2024,19113,1,1,1,161.0,29.0,2526.0,175.0,19113|1|1|1
2024,28073,1,1,1,154.0,46.0,600.0,116.0,28073|1|1|1
2024,36029,1,1,1,608.0,93.0,5471.0,311.0,36029|1|1|1
2024,36103,31,1,1,88.0,25.0,1083.0,264.0,36103|31|1|1
2024,01007,1,1,1,65.0,51.0,182.0,52.0,01007|1|1|1
2024,01091,1,1,1,98.0,69.0,66.0,14.0,01091|1|1|1
2024,24510,1,2,1,183.0,25.0,66.0,8.0,24510|1|2|1
2024,42091,32,1,1,164.0,67.0,1011.0,266.0,42091|32|1|1
2024,42101,4,2,1,593.0,397.0,946.0,471.0,42101|4|2|1
2025,24021,1,1,1,397.0,66.0,1999.0,69.0,24021|1|1|1
2025,24027,4,2,1,222.0,106.0,415.0,136.0,24027|4|2|1
2018,18127,1,1,1,87.0,6.0,2558.0,189.0,18127|1|1|1
2018,18097,31,1,1,526.0,226.0,2099.0,608.0,18097|31|1|1
2018,18095,1,1,1,53.0,9.0,1575.0,221.0,18095|1|1|1
2018,25017,31,2,1,42.0,21.0,1972.0,554.0,25017|31|2|1
2018,34013,4,1,1,66.0,39.0,245.0,111.0,34013|4|1|1
2018,45083,2,2,1,34.0,26.0,365.0,178.0,45083|2|2|1
